rcid,airpt_cd,airpt_name,cntry_cd,atpco_cntry_cd,icao,city_cd,lat,lng,timezone,gmt,is_rail_road,is_bus_station,geoname_id,us_state_cd,atpco_zone,atpco_area
224,AKW,Aghajari,IR,IR,,AKW,30.750000,49.683334,Asia/Tehran,4,N,N,0,AK,220,2
225,AKX,Aktyubinsk,KZ,KZ,UATT,AKX,50.249336,57.211403,Asia/Aqtobe,5,N,N,6300922,,320,3
226,AKY,Civil,MM,MM,VYSW,AKY,20.130278,92.880280,Asia/Rangoon,7,N,N,1329416,,320,3
227,ALA,Almaty,KZ,KZ,UAAA,ALA,43.346653,77.011450,Asia/Almaty,6,N,N,6300913,,320,3
228,ALB,"Albany International",US,US,KALB,ALB,42.745277,-73.809555,America/New_York,-5,N,N,5106842,NY,000,1
229,ALC,"Alicante El Altet",ES,ES,LEAL,ALC,38.287098,-0.557381,Europe/Madrid,1,N,N,6255112,,210,2
230,ALD,Alerta,PE,PE,SPAR,ALD,-11.683333,-69.333336,America/Lima,-5,N,N,6453428,,170,1
231,ALE,Alpine,US,US,KE38,ALE,30.416668,-103.750000,America/Chicago,-6,N,N,5516210,,000,1
232,ALF,Alta,NO,NO,ENAT,ALF,69.977165,23.355808,Europe/Oslo,1,N,N,6296721,,210,2
233,ALG,"Houari Boumediene",DZ,DZ,DAAG,ALG,36.700580,3.211670,Africa/Algiers,1,N,N,6296363,,210,2
234,ALH,Albany,AU,AU,YABA,ALH,-34.944996,117.804000,Australia/Perth,8,N,N,2078285,,340,3
235,ALI,International,US,US,KALI,ALI,27.750000,-98.066666,America/Chicago,-6,N,N,4670241,,000,1
236,ALJ,Kortdoorn,ZA,ZA,FAAB,ALJ,-28.567223,16.536388,Africa/Johannesburg,2,N,N,6296877,,230,2
237,ALK,Asela,ET,ET,,ALK,7.966667,39.116670,Africa/Addis_Ababa,3,N,N,8298815,,230,2
238,ALL,Albenga,IT,IT,LIMG,ALL,44.050000,8.216667,Europe/Rome,1,N,N,6299577,,210,2
239,ALM,Municipal,US,US,KALM,ALM,32.845833,-105.985275,America/Denver,-7,N,N,5454632,NM,000,1
240,ALN,Alton,US,US,KALN,ALN,38.891666,-90.048330,America/Chicago,-6,N,N,4248995,IL,000,1
241,ALO,Waterloo,US,US,KALO,ALO,42.556110,-92.399720,America/Chicago,-6,N,N,4880900,IA,000,1
242,ALP,Nejrab,SY,SY,OSAP,ALP,36.185352,37.227074,Asia/Damascus,2,N,N,6300127,,220,2
243,ALQ,Federal,BR,BR,SSLT,ALQ,-29.799723,-55.763332,America/Sao_Paulo,-2,N,N,8260983,,170,1
244,ALR,Alexandra,NZ,NZ,NZLX,ALR,-45.213890,169.369450,Pacific/Auckland,13,N,N,6452626,,340,3
245,ALS,Municipal,US,US,KALS,ALS,37.436670,-105.866670,America/Denver,-7,N,N,5437699,CO,000,1
246,ALT,Alenquer,BR,BR,,ALT,-1.933333,-54.766666,America/Santarem,-3,N,N,3407980,,170,1
247,ALU,Alula,SO,SO,HCMA,ALU,11.966667,50.800000,Africa/Mogadishu,3,N,N,7730597,,230,2
248,ALW,"Walla Walla",US,US,KALW,ALW,46.094723,-118.291115,America/Los_Angeles,-8,N,N,5814917,WA,000,1
249,ALX,"Thomas C Russell Field",US,US,ALX_,ALX,32.933334,-85.950000,America/Chicago,-6,N,N,4829843,,000,1
250,ALY,"El Nohza",EG,EG,HEAX,ALY,31.192545,29.953058,Africa/Cairo,2,N,N,6297291,,220,2
251,ALZ,"Alitak SPB",US,US,,ALZ,56.895832,-154.245830,America/Anchorage,-9,N,N,5879209,,000,1
252,AMA,"Rick Husband Amarillo International",US,US,KAMA,AMA,35.218273,-101.705130,America/Chicago,-6,N,N,5516243,TX,000,1
253,AMB,Ambilobe,MG,MG,,AMB,-13.183333,48.983334,Indian/Antananarivo,3,N,N,0,,230,2
254,AMC,"Am Timan",TD,TD,FTTN,AMC,11.033333,20.283333,Africa/Ndjamena,1,N,N,6297099,,230,2
255,AMD,Ahmedabad,IN,IN,VAAH,AMD,23.066390,72.624170,Asia/Kolkata,6,N,N,6301029,,330,3
256,AME,"Alto Molocue",MZ,MZ,,AME,-15.833333,37.583332,Africa/Maputo,2,N,N,0,,230,2
257,AMF,Ama,PG,PG,,AMF,-4.166667,141.666670,Pacific/Port_Moresby,10,N,N,2100991,,340,3
258,AMG,Amboin,PG,PG,,AMG,-4.616667,143.700000,Pacific/Port_Moresby,10,N,N,7910500,,340,3
259,AMH,"Arba Mintch",ET,ET,HAAM,AMH,6.036111,37.576942,Africa/Addis_Ababa,3,N,N,6297259,,230,2
260,AMJ,Almenara,BR,BR,SNAR,AMJ,-16.183332,-40.683334,America/Sao_Paulo,-2,N,N,7730821,,170,1
261,AMK,"Animas Airpark",US,US,,DRO,37.150000,-107.750000,America/Denver,-7,N,N,5411873,,000,1
262,AMM,"Queen Alia International",JO,JO,OJAI,AMM,31.722534,35.989320,Asia/Amman,3,N,N,393598,,220,2
263,AMN,"Gratiot Community",US,US,KAMN,AMN,43.383330,-84.650000,America/Detroit,-5,N,N,4994536,,000,1
264,AMO,Mao,TD,TD,,AMO,14.116667,15.316667,Africa/Ndjamena,1,N,N,2428394,,230,2
265,AMP,Ampanihy,MG,MG,FMSY,AMP,-24.700000,44.733334,Indian/Antananarivo,3,N,N,7730515,,230,2
266,AMQ,Pattimura,ID,ID,WAPP,AMQ,-3.704996,128.088880,Asia/Jayapura,9,N,N,6301203,,320,3
267,AMR,Arno,MH,MH,,AMR,7.033333,171.233340,Pacific/Majuro,12,N,N,0,,370,3
268,AMS,Schiphol,NL,NL,EHAM,AMS,52.309070,4.763385,Europe/Amsterdam,1,N,N,6296680,,210,2
269,AMT,Amata,AU,AU,YAMT,AMT,-26.766666,132.033340,Australia/Adelaide,11,N,N,7730823,,340,3
270,AMU,Amanab,PG,PG,,AMU,-3.516667,141.150000,Pacific/Port_Moresby,10,N,N,2100976,,340,3
271,AMV,Amderma,RU,RU,ULDD,AMV,69.766670,61.550000,Europe/Moscow,4,N,N,7668515,,210,2
272,AMW,Ames,US,US,KAMW,AMW,41.994167,-93.618330,America/Chicago,-6,N,N,4846850,,000,1
273,AMX,Ammaroo,AU,AU,YAMM,AMX,-21.740000,135.240000,Australia/Darwin,10,N,N,7730824,,340,3
274,AMY,Ambatomainty,MG,MG,,AMY,-17.683332,45.666668,Indian/Antananarivo,3,N,N,8299261,,230,2
275,AMZ,Ardmore,NZ,NZ,NZAR,AMZ,-37.033333,174.966660,Pacific/Auckland,13,N,N,7730139,,340,3
276,ANA,"John Wayne International",US,US,,ANA,33.816666,-117.933334,America/Los_Angeles,-8,N,N,5323810,,000,1
277,ANB,"Anniston Metropolitan",US,US,KANB,ANB,33.590280,-85.855835,America/Chicago,-6,N,N,4830211,AL,000,1
278,ANC,"Ted Stevens Anchorage International Airport",US,US,PANC,ANC,61.174442,-149.996380,America/Anchorage,-9,N,N,5879400,AK,008,1
279,AND,Anderson,US,US,KAND,AND,34.493610,-82.710000,America/New_York,-5,N,N,4569314,SC,000,1
280,ANE,Marce,FR,FR,LFJR,ANE,47.466667,-0.550000,Europe/Paris,1,N,N,6458614,,210,2
281,ANF,"Cerro Moreno",CL,CL,SCFA,ANF,-23.449000,-70.440790,America/Santiago,-3,N,N,3899539,,170,1
282,ANG,Brie-Champniers,FR,FR,LFBU,ANG,45.733334,0.216667,Europe/Paris,1,N,N,6694763,,210,2
283,ANI,Aniak,US,US,PANI,ANI,61.574398,-159.536970,America/Anchorage,-9,N,N,5879490,AK,008,1
284,ANJ,Zanaga,CG,CG,,ANJ,-2.850000,13.833333,Africa/Brazzaville,1,N,N,2254814,,230,2
285,ANK,Etimesgut,TR,TR,LTAD,ANK,39.983334,32.833332,Europe/Istanbul,2,N,N,6301794,,210,2
286,ANL,Andulo,AO,AO,,ANL,-11.250000,17.250000,Africa/Luanda,1,N,N,8260993,,230,2
287,ANM,Antsirabato,MG,MG,FMNH,ANM,-15.000000,50.316666,Indian/Antananarivo,3,N,N,6297045,,230,2
288,ANN,"Annette Island",US,US,PANT,ANN,55.036945,-131.570560,America/Metlakatla,-8,N,N,5557843,,000,1
289,ANO,Angoche,MZ,MZ,,ANO,-16.177778,39.936943,Africa/Maputo,2,N,N,0,,230,2
290,ANP,Lee,US,US,KANP,ANP,38.983334,-76.500000,America/New_York,-5,N,N,4360491,,000,1
291,ANQ,"Tri-State Steuben County",US,US,KANQ,ANQ,41.633330,-85.000000,America/Indiana/Indianapolis,-5,N,N,4927311,,000,1
292,ANR,"Deurne/ Antwerp Airport",BE,BE,EBAW,ANR,51.189160,4.450672,Europe/Brussels,1,N,N,6296483,,210,2
293,ANS,Andahuaylas,PE,PE,SPHY,ANS,-13.716667,-73.355835,America/Lima,-5,N,N,6300804,,170,1
294,ANT,"St Anton",AT,AT,,ANT,47.150000,10.283333,Europe/Vienna,1,N,N,0,,210,2
295,ANU,"V. C. Bird International",AG,AG,TAPA,ANU,17.108334,-61.763890,America/Antigua,-4,N,N,3575954,,140,1
296,ANV,Anvik,US,US,PANV,ANV,62.647778,-160.188890,America/Anchorage,-9,N,N,5879553,,000,1
297,ANW,Ainsworth,US,US,KANW,ANW,42.550000,-99.866670,America/Chicago,-6,N,N,5062776,,000,1
298,ANX,"Andøya Lufthavn, Andenes",NO,NO,ENAN,ANX,69.304920,16.133326,Europe/Oslo,1,N,N,3163146,,210,2
299,ANY,Anthony,US,US,KANY,ANY,37.150000,-98.033330,America/Chicago,-6,N,N,4267608,,000,1
300,ANZ,"Angus Downs",AU,AU,,ANZ,-25.083332,132.166670,Australia/Darwin,10,N,N,8298801,,340,3
301,AOB,Annanberg,PG,PG,,AOB,-4.916667,144.650000,Pacific/Port_Moresby,10,N,N,2100742,,340,3
302,AOC,"Altenburg Nobitz",DE,DE,EDAC,AOC,50.983334,12.450000,Europe/Berlin,1,N,N,6296505,,210,2
303,AOD,"Abou Deia",TD,TD,,AOD,11.474722,19.288889,Africa/Ndjamena,1,N,N,0,,230,2
304,AOE,"Anadolu University",TR,TR,LTBY,ESK,39.810000,30.519444,Europe/Istanbul,2,N,N,7730326,,210,2
305,AOG,Anshan,CN,CN,ZYAS,AOG,41.166668,123.033330,Asia/Shanghai,8,N,N,7730825,,320,3
306,AOH,"Allen County",US,US,KAOH,AOH,40.766666,-84.100000,America/New_York,-5,N,N,5160784,,000,1
307,AOI,Falconara,IT,IT,LIPY,AOI,43.606910,13.355723,Europe/Rome,1,N,N,6299602,,210,2
308,AOJ,Aomori,JP,JP,RJSA,AOJ,40.738758,140.689220,Asia/Tokyo,9,N,N,6300388,,310,3
309,AOK,Karpathos,GR,GR,LGKP,AOK,35.420685,27.146729,Europe/Athens,2,N,N,6299494,,210,2
310,AOL,"Paso De Los Libres",AR,AR,SARL,AOL,-29.683332,-57.150000,America/Argentina/Cordoba,-3,N,N,6300550,,170,1
311,AOM,Adam,OM,OM,,AOM,40.738758,140.689220,Asia/Muscat,4,N,N,8298665,,220,2
312,AON,Arona,PG,PG,,AON,-6.333333,146.000000,Pacific/Port_Moresby,10,N,N,2100541,,340,3
313,AOO,Martinsburg,US,US,KAOO,AOO,40.297222,-78.320000,America/New_York,-5,N,N,5200055,PA,000,1
314,AOP,Andoas,PE,PE,,AOP,-2.904640,-76.402360,America/Lima,-5,N,N,3699659,,170,1
315,AOR,"Alor Setar",MY,MY,WMKA,AOR,6.201171,100.405266,Asia/Kuala_Lumpur,8,N,N,6452629,,320,3
316,AOS,Amook,US,US,,AOS,57.466667,-153.833330,America/Anchorage,-9,N,N,5879326,,000,1
317,AOT,"Corrado Gex",IT,IT,LIMW,AOT,45.738610,7.362500,Europe/Rome,1,N,N,7668320,,210,2
318,AOU,Attopeu,LA,LA,VLAP,AOU,14.800000,106.833336,Asia/Vientiane,7,N,N,6301105,,320,3
319,APA,"Arapahoe Co",US,US,KAPA,DEN,39.733334,-104.983330,America/Denver,-7,N,N,5412057,,000,1
320,APB,Apolo,BO,BO,SLAP,APB,-14.716667,-68.516670,America/La_Paz,-4,N,N,6300764,,170,1
321,APC,"Napa County",US,US,KAPC,APC,38.212223,-122.280000,America/Los_Angeles,-8,N,N,5376102,,000,1
322,APE,"San Juan Aposento",PE,PE,,APE,-11.933333,-69.083336,America/Lima,-5,N,N,0,,170,1
323,APF,Naples,US,US,KAPF,APF,26.152779,-81.775276,America/New_York,-5,N,N,4165575,FL,000,1
324,APG,"Phillips AAF",US,US,,APG,39.500000,-76.166664,America/New_York,-5,N,N,0,,000,1
325,APH,"Camp A P Hill",US,US,,APH,38.050000,-77.350000,America/New_York,-5,N,N,0,,000,1
326,API,Apiay,CO,CO,,API,4.068889,-73.051940,America/Bogota,-5,N,N,3689790,,000,1
327,APK,Apataki,PF,PF,NTGD,APK,-15.416667,-146.083330,Pacific/Tahiti,-10,N,N,7730695,,340,3
328,APL,Nampula,MZ,MZ,FQNP,APL,-15.101667,39.287224,Africa/Maputo,2,N,N,1092770,,230,2
329,APN,"Alpena County Regional",US,US,KAPN,APN,45.081670,-83.555830,America/Detroit,-5,N,N,4984078,MI,000,1
330,APO,Apartado,CO,CO,SKLC,APO,7.817678,-76.717660,America/Bogota,-5,N,N,6300744,,000,1
331,APP,Asapa,PG,PG,,APP,-8.983333,148.133330,Pacific/Port_Moresby,10,N,N,8299073,,340,3
332,APQ,Arapiraca,BR,BR,SNAL,APQ,-9.750000,-36.650000,America/Maceio,-3,N,N,7730827,,170,1
333,APR,"April River",PG,PG,,APR,-8.500000,145.000000,Pacific/Port_Moresby,10,N,N,8298703,,340,3
334,APS,Anapolis,BR,BR,SBAN,APS,-16.333332,-48.966667,America/Sao_Paulo,-2,N,N,6300596,,170,1
335,APT,"Marion County",US,US,,APT,35.066666,-85.500000,America/Chicago,-6,N,N,0,,000,1
336,APU,Apucarana,BR,BR,SSAP,APU,-23.550000,-51.483334,America/Sao_Paulo,-2,N,N,7668471,,170,1
337,APV,"Apple Valley",US,US,KAPV,APV,34.526390,-117.212776,America/Los_Angeles,-8,N,N,5324369,,000,1
338,APW,Faleolo,WS,WS,NSFA,APW,-13.832793,-171.997240,Pacific/Apia,14,N,N,6299961,,,
339,APX,Arapongas,BR,BR,SSOG,APX,-23.483334,-51.466667,America/Sao_Paulo,-2,N,N,7668475,,170,1
340,APY,"Alto Parnaiba",BR,BR,,APY,-9.133333,-45.933334,America/Fortaleza,-3,N,N,8260719,,170,1
341,APZ,Zapala,AR,AR,SAHZ,APZ,-38.916668,-70.083336,America/Argentina/Salta,-3,N,N,7730148,,170,1
342,AQA,Araraquara,BR,BR,SBAQ,AQA,-21.816668,-48.133330,America/Sao_Paulo,-2,N,N,7668428,,170,1
343,AQB,"Quiche Airport",GT,GT,MGQC,AQB,15.010000,-91.150000,America/Guatemala,-6,N,N,7730655,,160,1
344,AQG,Anqing,CN,CN,ZSAQ,AQG,30.582500,117.050900,Asia/Shanghai,8,N,N,7668802,,320,3
345,AQI,Qaisumah,SA,SA,OEPA,AQI,28.334408,46.121315,Asia/Riyadh,3,N,N,0,,220,2
346,AQJ,"King Hussein International",JO,JO,OJAQ,AQJ,29.610073,35.021510,Asia/Amman,3,N,N,250774,,220,2
347,AQM,Ariquemes,BR,BR,SWNI,AQM,-9.933333,-63.066666,America/Porto_Velho,-4,N,N,7730829,,170,1
348,AQP,"Rodriguez Ballon",PE,PE,SPQU,AQP,-16.344812,-71.567990,America/Lima,-5,N,N,6300817,,170,1
349,AQY,Alyeska,US,US,,AQY,60.966667,-149.116670,America/Anchorage,-9,N,N,5879267,,000,1
350,ARA,"Acadiana Regional",US,US,KARA,ARA,30.037779,-91.883890,America/Chicago,-6,N,N,4334971,,000,1
351,ARB,Municipal,US,US,KARB,ARB,42.300000,-83.750000,America/Detroit,-5,N,N,4984248,,000,1
352,ARC,"Arctic Village",US,US,PARC,ARC,68.137500,-145.524440,America/Anchorage,-9,N,N,5879636,,000,1
353,ARD,"Alor Island",ID,ID,WATM,ARD,-8.683333,124.533330,Asia/Makassar,8,N,N,7730830,,320,3
354,ARE,Arecibo,PR,PR,TJAB,ARE,18.450000,-66.675835,America/Puerto_Rico,-4,N,N,4562635,,000,1
355,ARF,Acaricuara,CO,CO,,ARF,0.533333,-70.133330,America/Bogota,-5,N,N,8299065,,000,1
356,ARG,"Walnut Ridge",US,US,KARG,ARG,36.066666,-90.950000,America/Chicago,-6,N,N,4135213,,000,1
357,ARH,Arkhangelsk,RU,RU,ULAA,ARH,64.594795,40.711903,Europe/Moscow,4,N,N,6300969,,210,2
358,ARI,Chacalluta,CL,CL,SCAR,ARI,-18.349766,-70.335556,America/Santiago,-3,N,N,6300689,,170,1
359,ARJ,Arso,ID,ID,WAJA,ARJ,-2.933333,140.783340,Asia/Jayapura,9,N,N,7730831,,320,3
360,ARK,Arusha,TZ,TZ,HTAR,ARK,-3.366667,36.683334,Africa/Dar_es_Salaam,3,N,N,6297351,,230,2
361,ARL,Arly,BF,BF,DFER,ARL,11.600000,1.483333,Africa/Ouagadougou,0,N,N,7730461,,230,2
362,ARM,Armidale,AU,AU,YARM,ARM,-30.532297,151.614930,Australia/Sydney,11,N,N,7730238,,340,3
363,ARN,Arlanda,SE,SE,ESSA,STO,59.649820,17.930365,Europe/Stockholm,1,N,N,2725346,,210,2
364,ARO,Arboletas,CO,CO,,ARO,8.850000,-76.433334,America/Bogota,-5,N,N,8298702,,000,1
365,ARP,Aragip,PG,PG,,ARP,-9.800000,149.500000,Pacific/Port_Moresby,10,N,N,8261057,,340,3
366,ARQ,Arauquita,CO,CO,,ARQ,7.033056,-71.431660,America/Bogota,-5,N,N,6195162,,000,1
367,ARR,"Alto Rio Senguerr",AR,AR,SAVR,ARR,-45.033333,-70.833336,America/Argentina/Catamarca,-3,N,N,7730773,,170,1
368,ARS,Aragarcas,BR,BR,,ARS,-15.900000,-52.233334,America/Sao_Paulo,-2,N,N,8299188,,170,1
369,ART,Watertown,US,US,KART,ART,43.990833,-76.021385,America/New_York,-5,N,N,5143399,NY,000,1
370,ARU,Aracatuba,BR,BR,SBAU,ARU,-21.143612,-50.426110,America/Sao_Paulo,-2,N,N,7668429,,170,1
371,ARV,"Noble F. Lee",US,US,KARV,ARV,45.924168,-89.732220,America/Chicago,-6,N,N,5263156,,000,1
372,ARW,Arad,RO,RO,LRAR,ARW,46.183334,21.266666,Europe/Bucharest,2,N,N,6299698,,210,2
373,ARY,Ararat,AU,AU,YARA,ARY,-37.316666,143.000000,Australia/Melbourne,11,N,N,7668680,,340,3
374,ARZ,N'zeto,AO,AO,FNZE,ARZ,-7.500000,13.500000,Africa/Luanda,1,N,N,7730521,,230,2
375,ASA,"Assab International",ER,ER,HHSB,ASA,13.070000,42.638332,Africa/Asmara,3,N,N,6453437,,230,2
376,ASB,Ashgabat,TM,TM,UTAA,ASB,37.984184,58.366978,Asia/Ashgabat,5,N,N,6301005,,320,3
377,ASC,Ascension,BO,BO,SLAS,ASC,-15.916667,-63.150000,America/La_Paz,-4,N,N,6300765,,170,1
378,ASD,"Andros Town",BS,BS,MYAF,ASD,24.697779,-77.796110,America/Nassau,-5,N,N,3572906,,140,1
379,ASE,Aspen,US,US,KASE,ASE,39.219685,-106.864685,America/Denver,-7,N,N,5412276,CO,000,1
380,ASF,Astrakhan,RU,RU,URWA,ASF,46.287700,47.999977,Europe/Volgograd,4,N,N,6300996,,210,2
381,ASG,Ashburton,NZ,NZ,NZAS,ASG,-43.900000,171.783340,Pacific/Auckland,13,N,N,7730727,,340,3
382,ASH,"Boire Field",US,US,KASH,ASH,42.778890,-71.509445,America/New_York,-5,N,N,5090046,,000,1
383,ASI,"Wideawake Field",SH,SH,,ASI,-7.966667,-14.400000,Atlantic/St_Helena,0,N,N,6296983,,170,1
384,ASJ,Amami,JP,JP,RJKA,ASJ,28.431522,129.707930,Asia/Tokyo,9,N,N,6300360,,310,3
385,ASK,Yamoussoukro,CI,CI,DIYO,ASK,6.816667,-5.283333,Africa/Abidjan,0,N,N,6296445,,230,2
386,ASL,"Harrison County",US,US,KASL,ASL,32.550000,-94.383330,America/Chicago,-6,N,N,4709272,,000,1
387,ASM,"Yohannes IV",ER,ER,HHAS,ASM,15.291111,38.910280,Africa/Asmara,3,N,N,6297302,,230,2
388,ASN,Talladega,US,US,KASN,ASN,33.433334,-86.100000,America/Chicago,-6,N,N,4092812,AL,000,1
389,ASO,Asosa,ET,ET,HASO,ASO,10.047222,34.536667,Africa/Addis_Ababa,3,N,N,6297281,,230,2
390,ASP,"Alice Springs",AU,AU,YBAS,ASP,-23.801390,133.903380,Australia/Darwin,10,N,N,6301291,,340,3
391,ASQ,Austin,US,US,KTMT,ASQ,39.466667,-117.166664,America/Los_Angeles,-8,N,N,5499538,,000,1
392,ASR,"Erkilet International Airport",TR,TR,LTAU,ASR,38.774200,35.490707,Europe/Istanbul,2,N,N,6299738,,210,2
393,AST,Astoria,US,US,KAST,AST,46.159720,-123.880000,America/Los_Angeles,-8,N,N,5719409,OR,000,1
394,ASU,"Silvio Pettirossi",PY,PY,SGAS,ASU,-25.241795,-57.513794,America/Asuncion,-3,N,N,6300727,,170,1
395,ASV,Amboseli,KE,KE,HKAM,ASV,-2.633333,37.250000,Africa/Nairobi,3,N,N,7730093,,230,2
396,ASW,Aswan,EG,EG,HESN,ASW,23.968021,32.824818,Africa/Cairo,2,N,N,6297299,,220,2
397,ASX,Ashland,US,US,KASX,ASX,46.550000,-90.916664,America/Chicago,-6,N,N,5257948,,000,1
398,ASY,Ashley,US,US,,ASY,46.033333,-99.366670,America/Chicago,-6,N,N,0,,000,1
399,ASZ,Asirim,PG,PG,,ASZ,-5.866667,150.366670,Pacific/Port_Moresby,10,N,N,8298828,,340,3
400,ATA,Anta,PE,PE,SPHZ,ATA,-9.347222,-77.600000,America/Lima,-5,N,N,6300805,,170,1
401,ATB,Atbara,SD,SD,HSAT,ATB,17.716667,34.016666,Africa/Khartoum,3,N,N,6297335,,220,2
402,ATC,"Arthur's Town",BS,BS,MYCA,ATC,24.628610,-75.671390,America/Nassau,-5,N,N,3572898,,140,1
403,ATD,Atoifi,SB,SB,AGAT,ATD,-8.866667,161.033340,Pacific/Guadalcanal,11,N,N,7730402,,340,3
404,ATE,Antlers,US,US,,ATE,34.233334,-95.616670,America/Chicago,-6,N,N,4529419,,000,1
405,ATF,Chachoan,EC,EC,SEAM,ATF,-1.083333,-78.700000,America/Guayaquil,-5,N,N,6300709,,170,1
406,ATG,Attock,PK,PK,,ATG,33.900000,72.250000,Asia/Karachi,5,N,N,0,,330,3
407,ATH,"Athens International Airport ""Eleftherios Venizelos""",GR,GR,LGAV,ATH,37.936350,23.946486,Europe/Athens,2,N,N,6299484,,210,2
408,ATI,Artigas,UY,UY,SUAG,ATI,-30.400000,-56.508330,America/Montevideo,-2,N,N,6300827,,170,1
409,ATJ,Antsirabe,MG,MG,FMME,ATJ,-19.850000,47.016666,Indian/Antananarivo,3,N,N,1069186,,230,2
410,ATK,Atqasuk,US,US,PATQ,ATK,70.500000,-157.333330,America/Anchorage,-9,N,N,5879756,AK,008,1
411,ATL,"Hartsfield-jackson Atlanta International",US,US,KATL,ATL,33.640068,-84.444030,America/New_York,-5,N,N,4180439,GA,000,1
412,ATM,Altamira,BR,BR,SBHT,ATM,-3.200000,-52.216667,America/Santarem,-3,N,N,6300631,,170,1
413,ATN,Namatanai,PG,PG,,ATN,-3.666667,152.466660,Pacific/Port_Moresby,10,N,N,8298755,,340,3
414,ATO,"Ohio University",US,US,,ATO,39.333332,-82.100000,America/New_York,-5,N,N,0,,000,1
415,ATP,Airstrip,PG,PG,AYAI,ATP,-3.166667,142.283340,Pacific/Port_Moresby,10,N,N,7730832,,340,3
416,ATQ,"Raja Sansi International Airport",IN,IN,VIAR,ATQ,31.706741,74.807300,Asia/Kolkata,6,N,N,6301092,,330,3
417,ATR,Mouakchott,MR,MR,GQPA,ATR,20.499443,-13.046389,Africa/Nouakchott,0,N,N,6297242,,230,2
418,ATS,Artesia,US,US,KATS,ATS,32.848330,-104.466940,America/Denver,-7,N,N,5455805,,000,1
419,ATT,Atmautluak,US,US,KATT,ATT,60.866943,-162.267500,America/Nome,-9,N,N,5879750,,000,1
420,ATV,Ati,TD,TD,,ATV,13.242222,18.307500,Africa/Ndjamena,1,N,N,2436400,,230,2
421,ATW,"Outagamie County",US,US,KATW,ATW,44.260110,-88.509940,America/Chicago,-6,N,N,5266045,WI,000,1
422,ATX,Atbasar,KZ,KZ,,ATX,51.883330,68.400000,Asia/Almaty,6,N,N,7730833,,320,3
423,ATY,Watertown,US,US,KATY,ATY,44.908890,-97.154170,America/Chicago,-6,N,N,5232744,SD,000,1
424,ATZ,Assiut,EG,EG,HEAT,ATZ,27.033333,31.000000,Africa/Cairo,2,N,N,6297290,,220,2
425,AUA,"Reina Beatrix",AW,AW,TNCA,AUA,12.502222,-70.013885,America/Aruba,-4,N,N,3577126,,140,1
426,AUB,Itauba,BR,BR,,AUB,-5.766667,-63.350000,America/Cuiaba,-3,N,N,0,,170,1
427,AUC,Arauca,CO,CO,SKUC,AUC,7.071667,-70.742500,America/Bogota,-5,N,N,6195164,,000,1
428,AUD,"Augustus Downs",AU,AU,YAGD,AUD,-18.506945,139.881670,Australia/Brisbane,10,N,N,7730834,,340,3
429,AUE,"Abu Rudeis",EG,EG,,AUE,28.900000,33.183334,Africa/Cairo,2,N,N,0,,220,2
430,AUF,"Auxerre Branches",FR,FR,LFLA,AUF,47.850000,3.500000,Europe/Paris,1,N,N,6299397,,210,2
431,AUG,Augusta,US,US,KAUG,AUG,44.318054,-69.796670,America/New_York,-5,N,N,4956999,ME,000,1
432,AUH,"Abu Dhabi International",AE,AE,OMAA,AUH,24.426912,54.645973,Asia/Dubai,4,N,N,6300092,,220,2
433,AUI,"Aua Island",PG,PG,,AUI,-1.458333,143.075000,Pacific/Port_Moresby,10,N,N,8260725,,340,3
434,AUJ,Ambunti,PG,PG,,AUJ,-4.250000,142.850000,Pacific/Port_Moresby,10,N,N,2100933,,340,3
435,AUK,Alakanuk,US,US,PAUK,AUK,62.689167,-164.610840,America/Nome,-9,N,N,5879057,AK,008,1
436,AUL,"Aur Island",MH,MH,,AUL,8.133333,171.166670,Pacific/Majuro,12,N,N,0,,370,3
437,AUM,Austin,US,US,KAUM,AUM,43.666668,-92.983330,America/Chicago,-6,N,N,5016894,,000,1
438,AUN,Auburn,US,US,KAUN,AUN,38.900000,-121.066666,America/Los_Angeles,-8,N,N,5325232,,000,1
439,AUO,Auburn-Opelika,US,US,KAUO,AUO,32.633330,-85.500000,America/Chicago,-6,N,N,4830825,,000,1
440,AUP,Agaun,PG,PG,,AUP,-9.983333,149.583330,Pacific/Port_Moresby,10,N,N,8260975,,340,3
441,AUQ,Atuona,PF,PF,NTMN,AUQ,-9.769324,-139.009780,Pacific/Marquesas,-10,N,N,4020109,,340,3
442,AUR,Aurillac,FR,FR,LFLW,AUR,44.897500,2.418056,Europe/Paris,1,N,N,6299407,,210,2
443,AUS,"Austin-bergstrom International",US,US,KAUS,AUS,30.202545,-97.667060,America/Chicago,-6,N,N,4673601,TX,000,1
444,AUT,Atauro,ID,ID,WPAT,AUT,-8.216667,125.583336,Asia/Makassar,8,N,N,7730835,,320,3
445,AUU,"Aurukun Mission",AU,AU,YAUR,AUU,-13.166667,142.250000,Australia/Brisbane,10,N,N,7668683,,340,3
446,AUV,Aumo,PG,PG,,AUV,-5.716667,148.433330,Pacific/Port_Moresby,10,N,N,8260726,,340,3
447,AUW,Municipal,US,US,,AUW,44.923332,-89.623055,America/Chicago,-6,N,N,5278133,,000,1
448,AUX,Araguaina,BR,BR,SWGN,AUX,-7.200000,-48.200000,America/Araguaina,-2,N,N,7668482,,170,1
